,date,open,low,high,h_o,pct_chg,volume,close
36,1/7/2011,13.85,13.80,14.69,3.0877192982456103,-2.99523485364193,1453438639,14.25
37,1/14/2011,14.17,14.09,15.25,0.0,0.0,760935694,15.25
38,1/21/2011,15.08,13.94,15.16,6.385964912280703,-6.002638522427441,982445809,14.25
39,1/28/2011,14.25,13.40,14.26,4.85294117647059,-4.628330995792427,1054415375,13.60
40,2/4/2011,13.71,13.64,14.47,1.2596221133660008,-1.2439530062197752,757192224,14.29
41,2/11/2011,14.51,14.35,14.87,0.677048070412997,-0.6724949562878254,746465458,14.77
42,2/18/2011,14.77,14.69,14.95,1.3559322033898256,-1.3377926421404636,458423511,14.75
43,2/25/2011,14.38,13.79,14.52,2.2535211267605657,-2.203856749311297,712456757,14.20
44,3/4/2011,14.27,13.81,14.48,2.5495750708215383,-2.4861878453038755,699671790,14.12
45,3/11/2011,14.18,13.92,14.70,2.225312934631422,-2.1768707482993097,805210688,14.38
46,3/18/2011,14.26,13.66,14.35,2.2079772079772115,-2.160278745644603,792380862,14.04
47,3/25/2011,14.20,13.32,14.22,6.596701649175419,-6.188466947960624,717678994,13.34
399,4/1/2011,13.42,13.16,13.61,1.7950635751682888,-1.7634092578986058,499672763,13.37
400,4/8/2011,13.40,13.37,13.88,2.9673590504451064,-2.8818443804034604,480033181,13.48
401,4/15/2011,13.50,12.82,13.64,6.396255850234011,-6.011730205278594,670594575,12.82
402,4/21/2011,12.59,12.15,12.60,2.355808285946378,-2.3015873015872947,624897506,12.31
403,4/29/2011,12.32,12.23,12.60,2.605863192182413,-2.539682539682542,557530217,12.28
404,5/6/2011,12.36,12.20,12.71,3.2493907392363957,-3.147128245476006,577232010,12.31
405,5/13/2011,12.28,11.91,12.43,4.191114836546522,-4.022526146419952,623724296,11.93
406,5/20/2011,11.89,11.53,12.11,4.576856649395504,-4.37654830718414,658968285,11.58
407,5/27/2011,11.47,11.29,11.69,0.0,0.0,479389107,11.69
408,6/3/2011,11.87,11.08,11.92,5.6737588652482325,-5.369127516778528,596420503,11.28
409,6/10/2011,11.18,10.41,11.20,3.7037037037036904,-3.5714285714285587,873241317,10.80
410,6/17/2011,10.89,10.40,11.12,4.1198501872659135,-3.956834532374096,889460755,10.68
411,6/24/2011,10.59,10.48,10.94,3.9923954372623567,-3.8391224862888476,603098073,10.52
