,date,open,low,high,h_o,pct_chg,volume,close
180,1/7/2011,43.00,42.64,44.95,3.001833180568291,-2.914349276974421,234547885,43.64
181,1/14/2011,43.27,43.00,44.97,0.13360053440214267,-0.13342228152101906,144662779,44.91
182,1/21/2011,45.02,43.60,45.54,0.5519982336056525,-0.5489679402722881,182971761,45.29
183,1/28/2011,45.21,44.26,45.88,3.008531656937592,-2.92066259808196,154832501,44.54
184,2/4/2011,44.41,44.30,46.00,3.162143978470501,-3.06521739130434,137430065,44.59
185,2/11/2011,44.75,44.65,46.89,0.6871376422589657,-0.6824482832160381,162434145,46.57
186,2/18/2011,46.00,46.00,48.00,0.0,0.0,131941706,48.00
187,2/25/2011,47.20,45.21,47.27,1.2639245929734435,-1.2481489316691419,139540125,46.68
188,3/4/2011,46.81,45.07,47.18,3.646748681898059,-3.5184400169563306,139051830,45.52
189,3/11/2011,45.62,44.76,47.10,2.9733275032794038,-2.887473460721867,140414285,45.74
190,3/18/2011,45.42,43.40,46.18,0.9619588981198026,-0.9527934170636589,226413618,45.74
191,3/25/2011,46.28,44.77,46.38,1.1338857392062867,-1.1211729193618005,117959443,45.86
555,4/1/2011,46.10,45.51,46.88,1.143473570658039,-1.1305460750853267,112702290,46.35
556,4/8/2011,46.12,46.05,47.80,2.0495303159692435,-2.008368200836807,121937602,46.84
557,4/15/2011,47.00,44.83,47.37,5.524615727333475,-5.235381042854121,186017520,44.89
558,4/21/2011,44.27,43.53,44.97,0.6490599820948951,-0.6448743606848992,113261188,44.68
559,4/29/2011,44.65,44.38,46.02,0.8547008547008559,-0.8474576271186453,107332185,45.63
560,5/6/2011,45.94,44.76,46.07,2.2868561278863258,-2.23572823963534,131213937,45.04
561,5/13/2011,44.75,42.98,45.50,5.446118192352263,-5.164835164835168,137013704,43.15
562,5/20/2011,42.97,42.65,44.35,2.8286575469510753,-2.7508455467869197,145114846,43.13
563,5/27/2011,42.40,41.69,42.92,0.3038093012386131,-0.3028890959925502,119828886,42.79
564,6/3/2011,43.24,40.83,43.38,4.354101515516002,-4.172429691101896,145187926,41.57
565,6/10/2011,41.10,40.10,41.50,1.0962241169305795,-1.0843373493975972,194764785,41.05
566,6/17/2011,41.29,39.70,42.44,4.019607843137257,-3.864278982092367,183560880,40.80
567,6/24/2011,40.50,39.44,41.53,5.165864775892628,-4.912111726462796,167589521,39.49
