,date,open,low,high,h_o,pct_chg,volume,close
96,1/7/2011,37.74,37.62,40.00,1.3941698352344667,-1.374999999999993,72917621,39.45
97,1/14/2011,39.01,38.92,39.81,1.323491982692805,-1.30620447123839,31943413,39.29
98,1/21/2011,39.07,38.51,39.94,0.5032712632108599,-0.5007511266900244,36187032,39.74
99,1/28/2011,39.64,38.65,39.95,2.831402831402835,-2.7534418022528193,42131642,38.85
100,2/4/2011,39.04,38.64,40.77,0.14738393515107412,-0.1471670345842587,53521486,40.71
101,2/11/2011,40.80,40.71,44.05,1.4743146740382416,-1.4528944381384805,83975520,43.41
102,2/18/2011,43.19,42.98,43.90,0.7805325987144084,-0.7744874715261876,33868302,43.56
103,2/25/2011,42.83,41.60,43.28,0.7683352735739192,-0.7624768946395524,56966763,42.95
104,3/4/2011,43.02,42.97,44.34,1.814006888633769,-1.7816869643662747,53096584,43.55
105,3/11/2011,43.53,42.16,43.61,1.5839739110179354,-1.5592753955514784,41229388,42.93
106,3/18/2011,42.64,40.42,42.67,3.492602473926764,-3.374736348722767,65060004,41.23
107,3/25/2011,41.46,40.87,43.24,0.6283453572259788,-0.62442183163738,40696371,42.97
464,4/1/2011,43.19,42.36,43.48,1.4702450408401295,-1.4489420423182968,34130223,42.85
465,4/8/2011,42.87,41.40,43.05,3.0890804597701127,-2.996515679442507,39055258,41.76
466,4/15/2011,41.76,40.84,42.02,1.2042389210019266,-1.1899095668729176,40820710,41.52
467,4/21/2011,40.97,40.45,42.46,0.4494913650342979,-0.4474799811587322,24312043,42.27
468,4/29/2011,42.34,41.71,43.35,0.580046403712297,-0.5767012687427913,30122091,43.10
469,5/6/2011,43.47,42.30,43.79,1.695308871342306,-1.6670472710664463,35369886,43.06
470,5/13/2011,43.32,40.94,44.12,6.262042389210006,-5.8930190389845745,78855110,41.52
471,5/20/2011,41.26,40.68,41.84,0.8192771084337431,-0.8126195028680769,50988843,41.50
472,5/27/2011,41.15,40.55,41.52,0.0,0.0,34651349,41.52
473,6/3/2011,41.90,39.17,41.99,6.627729812087352,-6.215765658490115,52169227,39.38
474,6/10/2011,39.18,38.42,39.88,3.584415584415591,-3.4603811434302973,49099516,38.50
475,6/17/2011,38.63,37.77,38.86,2.155625657202945,-2.110138960370562,54513950,38.04
476,6/24/2011,37.85,37.19,38.89,3.4858967535923426,-3.368475186423251,50409504,37.58
