,date,open,low,high,h_o,pct_chg,volume,close
84,1/7/2011,50.05,49.28,50.54,1.5675241157556294,-1.543332014246144,27658789,49.76
85,1/14/2011,48.30,47.20,49.80,0.0,0.0,34546875,49.80
86,1/21/2011,49.53,47.65,50.14,3.7021716649431213,-3.5700039888312705,25611091,48.35
87,1/28/2011,48.44,48.26,50.66,0.7357327500497066,-0.7303592577970736,45429653,50.29
88,2/4/2011,50.15,50.09,52.63,0.19036740909956484,-0.19000570017100782,31069977,52.53
89,2/11/2011,52.62,52.51,54.75,0.3114694027116191,-0.3105022831050259,37155830,54.58
90,2/18/2011,54.44,53.80,55.98,0.0,0.0,27705910,55.98
91,2/25/2011,54.95,52.36,55.30,2.2748289254669816,-2.2242314647377883,33190716,54.07
92,3/4/2011,54.22,52.76,54.95,2.0048264340078066,-1.965423111919937,32958368,53.87
93,3/11/2011,54.10,51.82,54.49,3.0056710775047324,-2.9179665993760384,27091813,52.90
94,3/18/2011,53.18,51.10,53.50,0.9624457444800868,-0.9532710280373795,39779608,52.99
95,3/25/2011,53.80,52.89,54.64,0.9981515711645086,-0.9882869692532927,24464568,54.10
451,4/1/2011,54.11,53.70,55.80,1.1052726943286817,-1.0931899641577052,23341552,55.19
452,4/8/2011,55.50,55.00,56.52,2.021660649819503,-1.9815994338287413,19685778,55.40
453,4/15/2011,55.45,53.17,55.81,1.6760794315904568,-1.64845009854865,24059673,54.89
454,4/21/2011,54.28,53.19,56.00,0.16097299230907425,-0.1607142857142918,15537427,55.91
455,4/29/2011,55.69,54.54,56.88,0.1584786053882786,-0.1582278481012718,27349183,56.79
456,5/6/2011,56.42,53.59,57.00,4.338275672707299,-4.157894736842101,27498887,54.63
457,5/13/2011,54.94,52.55,56.13,6.085806085806097,-5.736682700872984,27207924,52.91
458,5/20/2011,52.74,51.92,54.00,2.3890784982935114,-2.3333333333333295,27511651,52.74
459,5/27/2011,51.75,50.50,52.56,0.0,0.0,24845668,52.56
460,6/3/2011,53.18,50.11,53.39,6.164247365281371,-5.8063307735531025,25203572,50.29
461,6/10/2011,50.30,49.52,50.90,2.249899558055439,-2.200392927308443,28186429,49.78
462,6/17/2011,50.03,48.64,50.63,2.1383901553358933,-2.093620383172037,36027620,49.57
463,6/24/2011,49.50,49.46,51.98,0.03849114703617402,-0.03847633705270493,34797906,51.96
