,date,open,low,high,h_o,pct_chg,volume,close
108,1/7/2011,18.49,18.12,18.72,1.5735214324470927,-1.5491452991452948,280146510,18.43
109,1/14/2011,18.61,18.46,18.82,0.0,0.0,215626229,18.82
110,1/21/2011,18.98,18.17,19.97,1.1651469098277631,-1.1517275913870828,449508777,19.74
111,1/28/2011,19.93,19.74,20.74,2.673267326732669,-2.6036644165863025,437317986,20.20
112,2/4/2011,20.13,20.10,20.96,1.9455252918288042,-1.9083969465648956,246591055,20.56
113,2/11/2011,20.77,20.73,21.44,0.5157055789967323,-0.5130597014925512,252254376,21.33
114,2/18/2011,21.51,21.24,21.65,0.9794776119402859,-0.9699769053117658,158691572,21.44
115,2/25/2011,20.88,20.08,21.21,1.8731988472622505,-1.8387553041018416,268500170,20.82
116,3/4/2011,20.95,20.16,21.17,3.927344133529704,-3.778932451582431,261175412,20.37
117,3/11/2011,20.40,19.94,20.79,2.1119842829076605,-2.068302068302067,303566341,20.36
118,3/18/2011,19.96,18.60,20.09,4.363636363636362,-4.181184668989546,520516218,19.25
119,3/25/2011,19.68,19.25,19.93,0.9113924050632898,-0.9031610637230292,227819072,19.75
477,4/1/2011,19.81,19.53,20.50,0.7866273352999024,-0.7804878048780495,207897262,20.34
478,4/8/2011,20.73,20.07,20.75,2.773650321941549,-2.698795180722885,238618636,20.19
479,4/15/2011,20.24,19.60,20.37,1.6467065868263564,-1.6200294550810106,212315926,20.04
480,4/21/2011,19.77,19.51,20.54,2.9573934837092724,-2.872444011684517,182835072,19.95
481,4/29/2011,20.14,19.89,20.85,1.95599022004891,-1.9184652278177556,280299000,20.45
482,5/6/2011,20.70,19.81,20.71,3.4982508745627148,-3.3800096571704454,235180053,20.01
483,5/13/2011,19.97,19.76,20.42,2.664655605832082,-2.595494613124393,195448891,19.89
484,5/20/2011,19.85,19.41,20.05,2.191641182466869,-2.1446384039900233,228297982,19.62
485,5/27/2011,19.32,18.97,19.52,0.41152263374484715,-0.40983606557376173,169411364,19.44
486,6/3/2011,19.68,18.75,19.72,4.782146652497335,-4.563894523326565,207576381,18.82
487,6/10/2011,18.71,18.14,18.80,2.6200873362445436,-2.5531914893617045,260898990,18.32
488,6/17/2011,18.31,18.20,18.90,2.217414818820985,-2.16931216931217,261979707,18.49
489,6/24/2011,18.34,17.97,18.94,5.397885364496396,-5.1214361140443625,295978977,17.97
