,date,open,low,high,h_o,pct_chg,volume,close
156,1/7/2011,21.01,20.27,21.21,2.662149080348503,-2.5931164545025966,386719626,20.66
157,1/14/2011,20.71,20.57,21.33,1.1859582542694498,-1.1720581340834506,274111012,21.08
158,1/21/2011,21.03,20.62,21.20,1.825168107588852,-1.7924528301886746,218479469,20.82
159,1/28/2011,21.03,20.93,21.94,2.2367194780987902,-2.1877848678213327,325168191,21.46
160,2/4/2011,21.55,21.03,21.71,0.13837638376384287,-0.1381851681252931,277969054,21.68
161,2/11/2011,21.74,21.35,21.86,0.45955882352940197,-0.4574565416285355,236842359,21.76
162,2/18/2011,21.63,21.28,22.14,0.0,0.0,201181541,22.14
163,2/25/2011,21.95,21.01,22.19,1.509606587374208,-1.4871563767462903,256135777,21.86
164,3/4/2011,21.75,21.35,22.08,2.4118738404452675,-2.3550724637681144,291751623,21.56
165,3/11/2011,21.69,20.61,21.74,4.16866315285097,-4.0018399264029325,289874871,20.87
166,3/18/2011,20.66,19.71,20.88,4.766683391871547,-4.54980842911877,347426088,19.93
167,3/25/2011,19.90,19.88,20.60,1.129111438389791,-1.116504854368934,229150771,20.37
529,4/1/2011,20.44,19.56,20.66,4.766734279918871,-4.54985479186835,321390635,19.72
530,4/8/2011,19.79,19.36,20.20,0.8991008991008976,-0.8910891089108898,286343950,20.02
531,4/15/2011,20.07,19.41,20.20,2.2784810126582244,-2.2277227722772244,231298341,19.75
532,4/21/2011,19.53,19.45,21.46,0.0,0.0,302470339,21.46
533,4/29/2011,21.37,21.33,23.19,0.1727861771058432,-0.17248814144028762,466579710,23.15
534,5/6/2011,23.02,22.67,23.86,2.6236559139784923,-2.5565800502933755,513891027,23.25
535,5/13/2011,23.13,22.65,23.83,1.794105083297728,-1.7624842635333537,344755154,23.41
536,5/20/2011,23.32,23.08,23.96,3.186907838070638,-3.0884808013355673,387571150,23.22
537,5/27/2011,22.92,22.21,23.03,3.6920306168392627,-3.5605731654363884,210446967,22.21
538,6/3/2011,22.45,21.67,22.64,4.187758858720663,-4.019434628975266,222978209,21.73
539,6/10/2011,21.80,21.26,22.44,4.957904583723117,-4.723707664884145,249719951,21.38
540,6/17/2011,21.43,21.07,26.78,26.380368098159508,-20.87378640776699,294273143,21.19
541,6/24/2011,21.19,21.06,21.74,2.547169811320751,-2.4839006439742373,309031457,21.20
