,date,open,low,high,h_o,pct_chg,volume,close
72,1/7/2011,91.66,90.27,92.48,1.4146287970172235,-1.3948961937716329,35556288,91.19
73,1/14/2011,90.95,90.12,92.85,0.021544759237311237,-0.021540118470647303,28260512,92.83
74,1/21/2011,92.94,91.58,93.94,0.17061207080400573,-0.17032148179688802,27752622,93.78
75,1/28/2011,93.89,92.93,94.97,1.7136125093713122,-1.6847425502790294,42303108,93.37
76,2/4/2011,93.85,93.37,97.44,0.33982082174853084,-0.3386699507389145,48766293,97.11
77,2/11/2011,97.28,95.70,98.23,1.8455158113011936,-1.8120737045709059,38838595,96.45
78,2/18/2011,95.50,95.50,98.72,0.0,0.0,28037827,98.72
79,2/25/2011,99.23,99.23,103.94,1.8021547502448614,-1.7702520685010616,57897831,102.10
80,3/4/2011,102.28,102.18,104.99,1.1951807228915614,-1.1810648633203116,48214502,103.75
81,3/11/2011,104.12,97.60,104.77,4.843390373261272,-4.619643027584222,43673568,99.93
82,3/18/2011,99.16,97.98,103.97,1.138132295719846,-1.1253246128690986,56186791,102.80
83,3/25/2011,103.86,103.20,107.01,0.2153961415995542,-0.21493318381460047,39606692,106.78
438,4/1/2011,106.40,105.52,109.65,1.2278434268833203,-1.2129502963976402,35824123,108.32
439,4/8/2011,108.52,107.51,109.94,0.25533467080065764,-0.2546843732945253,31958307,109.66
440,4/15/2011,109.74,103.13,109.90,3.445030120481938,-3.330300272975442,42617245,106.24
441,4/21/2011,104.95,103.04,108.34,0.19421067233885875,-0.19383422558612512,18873837,108.13
442,4/29/2011,107.37,106.68,109.60,0.1461988304093536,-0.1459854014598509,28004621,109.44
443,5/6/2011,109.48,101.11,109.57,6.50272161741835,-6.105685862918681,44930373,102.88
444,5/13/2011,103.25,100.41,104.95,2.500244164469189,-2.43925678894712,43103424,102.39
445,5/20/2011,102.03,99.61,104.53,1.9108901238178884,-1.875059791447439,39951901,102.57
446,5/27/2011,101.13,100.70,103.86,0.6297839356651543,-0.6258424802618965,28858240,103.21
447,6/3/2011,104.61,99.57,105.21,4.168316831683162,-4.001520767987828,32206213,101.00
448,6/10/2011,100.90,98.98,101.87,2.207284037323169,-2.1596151958378353,35612426,99.67
449,6/17/2011,100.04,97.71,101.29,2.137743269133815,-2.0930002961792917,44845243,99.17
450,6/24/2011,98.88,97.00,102.46,4.657814096016331,-4.450517275034149,42615162,97.90
